,Unnamed: 0,Location,Price,Rooms,Bathrooms,CarPorch,Furnishing,Year,State,Area,UnitType,PropertyType,BuiltUp
191,3547,"Taman Tun Dr Ismail, Kuala Lumpur",850000,3,2,1.0,3.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,4.0,16.0,1350.0
192,3550,"Bukit Bintang, Kuala Lumpur",1080000,2,2,1.0,3.0,2019,Kuala Lumpur,Bukit Bintang,4.0,15.0,1367.0
193,3551,"KL City, Kuala Lumpur",2300000,2,2,2.0,3.0,2019,Kuala Lumpur,KL City,4.0,15.0,1391.0
194,3554,"KLCC, Kuala Lumpur",1900000,3,2,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
195,3555,"KLCC, Kuala Lumpur",1925000,3,2,1.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
196,3558,"KLCC, Kuala Lumpur",1900000,2,2,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
197,3559,"KLCC, Kuala Lumpur",1900000,3,2,1.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
198,3560,"KLCC, Kuala Lumpur",1996400,3,2,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
199,3561,"KLCC, Kuala Lumpur",1925100,3,2,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
200,3562,"KLCC, Kuala Lumpur",1925100,3,3,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
201,3563,"KLCC, Kuala Lumpur",1930000,3,2,1.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
202,3565,"KLCC, Kuala Lumpur",1925000,3,2,2.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
203,3566,"KLCC, Kuala Lumpur",1996400,3,2,1.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
204,3567,"KLCC, Kuala Lumpur",1925100,3,2,1.0,3.0,2019,Kuala Lumpur,KLCC,4.0,15.0,1426.0
205,3569,"Setiawangsa, Kuala Lumpur",699000,4,3,1.0,3.0,2019,Kuala Lumpur,Setiawangsa,4.0,12.0,1450.0
206,3589,"KLCC, Kuala Lumpur",8552320,5,5,4.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,7793.0
207,3591,"Mont Kiara, Kuala Lumpur",6500000,6,7,5.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,7911.0
208,3644,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",3880000,5,6,8.0,3.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),2.0,12.0,6503.0
209,3649,"Mont Kiara, Kuala Lumpur",4200000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4696.0
210,3650,"Bangsar, Kuala Lumpur",3750000,5,5,2.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,4700.0
211,3655,"Mont Kiara, Kuala Lumpur",3500000,5,6,6.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4770.0
212,3713,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",2480000,4,4,6.0,3.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),2.0,12.0,5148.0
213,3714,"Jalan Klang Lama (Old Klang Road), Kuala Lumpur",2400000,4,5,6.0,3.0,2019,Kuala Lumpur,Jalan Klang Lama (Old Klang Road),2.0,12.0,5148.0
214,3716,"Sungai Besi, Kuala Lumpur",1700000,6,5,5.0,3.0,2019,Kuala Lumpur,Sungai Besi,2.0,5.0,5165.0
215,3737,"Mont Kiara, Kuala Lumpur",5580000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,7.0,5356.0
216,3738,"Mont Kiara, Kuala Lumpur",5580000,4,6,4.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,8.0,5356.0
217,3741,"Bukit Tunku (Kenny Hills), Kuala Lumpur",4500000,5,6,4.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,5405.0
218,3746,"KLCC, Kuala Lumpur",4500000,5,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,5427.0
219,3749,"KLCC, Kuala Lumpur",5990000,5,6,4.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,5447.0
220,3769,"Desa ParkCity, Kuala Lumpur",4500000,5,5,6.0,3.0,2019,Kuala Lumpur,Desa ParkCity,2.0,5.0,5686.0
221,3784,"KL City, Kuala Lumpur",4300000,1,8,4.0,3.0,2019,Kuala Lumpur,KL City,2.0,12.0,6000.0
222,3801,"Mont Kiara, Kuala Lumpur",4600000,4,7,5.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,6500.0
223,3809,"Mont Kiara, Kuala Lumpur",2000000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4650.0
224,3815,"Mont Kiara, Kuala Lumpur",3500000,5,6,6.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,14.0,4600.0
225,3830,"KLCC, Kuala Lumpur",3390000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,4520.0
226,3832,"KLCC, Kuala Lumpur",4800000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,4488.0
227,3850,"Mont Kiara, Kuala Lumpur",3250000,5,6,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4400.0
228,3867,"Mont Kiara, Kuala Lumpur",2380000,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3055.0
229,3871,"Ampang, Kuala Lumpur",2200000,4,4,2.0,3.0,2019,Kuala Lumpur,Ampang,2.0,12.0,3062.0
230,3873,"Bukit Bintang, Kuala Lumpur",2780000,4,4,2.0,3.0,2019,Kuala Lumpur,Bukit Bintang,2.0,12.0,3068.0
231,3875,"Kepong, Kuala Lumpur",1600000,5,3,4.0,3.0,2019,Kuala Lumpur,Kepong,2.0,3.0,3075.0
232,3877,"Damansara Heights, Kuala Lumpur",6082880,5,6,2.0,3.0,2019,Kuala Lumpur,Damansara Heights,2.0,15.0,3078.0
233,3878,"KLCC, Kuala Lumpur",3300000,5,4,5.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3078.0
234,3887,"KLCC, Kuala Lumpur",2700000,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3095.0
235,3888,"KLCC, Kuala Lumpur",4180000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3100.0
236,3891,"KLCC, Kuala Lumpur",2750000,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3100.0
237,3898,"KLCC, Kuala Lumpur",2792700,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3103.0
238,3911,"KLCC, Kuala Lumpur",2500000,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3109.0
239,3913,"Cheras, Kuala Lumpur",900000,4,5,2.0,3.0,2019,Kuala Lumpur,Cheras,2.0,16.0,3126.0
240,3922,"Mont Kiara, Kuala Lumpur",2900000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3137.0
241,3943,"Mont Kiara, Kuala Lumpur",3200000,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3169.0
242,3945,"Mont Kiara, Kuala Lumpur",1600000,5,5,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3171.0
243,3955,"City Centre, Kuala Lumpur",2850000,5,5,2.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3200.0
244,3961,"Mont Kiara, Kuala Lumpur",1450000,3,4,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3200.0
245,3962,"City Centre, Kuala Lumpur",1990000,4,4,3.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3203.0
246,3963,"City Centre, Kuala Lumpur",2200000,4,4,3.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3203.0
247,3965,"Dutamas, Kuala Lumpur",1500000,6,7,3.0,3.0,2019,Kuala Lumpur,Dutamas,2.0,12.0,3208.0
248,3992,"Ampang, Kuala Lumpur",1390000,4,4,1.0,3.0,2019,Kuala Lumpur,Ampang,2.0,12.0,3246.0
249,3996,"Bukit Jalil, Kuala Lumpur",2580000,4,4,3.0,3.0,2019,Kuala Lumpur,Bukit Jalil,2.0,12.0,3260.0
250,4003,"Bangsar, Kuala Lumpur",4266600,3,5,3.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,3282.0
251,4012,"City Centre, Kuala Lumpur",6600000,4,5,2.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3285.0
252,4014,"City Centre, Kuala Lumpur",5500000,3,4,2.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3285.0
253,4016,"Bukit Tunku (Kenny Hills), Kuala Lumpur",2200000,4,5,3.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,3287.0
254,4021,"KLCC, Kuala Lumpur",4100000,4,6,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3300.0
255,4026,"KLCC, Kuala Lumpur",4800000,4,6,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3300.0
256,4027,"KLCC, Kuala Lumpur",4800000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3300.0
257,4032,"KLCC, Kuala Lumpur",2800000,3,3,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3300.0
258,4036,"KLCC, Kuala Lumpur",2880000,4,6,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3304.0
259,4037,"KLCC, Kuala Lumpur",3900000,4,6,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3309.0
260,4052,"Mont Kiara, Kuala Lumpur",2750000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3317.0
261,4075,"Mont Kiara, Kuala Lumpur",2687000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3317.0
262,4077,"Mont Kiara, Kuala Lumpur",2600000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3318.0
263,4078,"KLCC, Kuala Lumpur",2500000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3321.0
264,4079,"KLCC, Kuala Lumpur",2480000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3335.0
265,4080,"KLCC, Kuala Lumpur",2680000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3335.0
266,4081,"KLCC, Kuala Lumpur",2488000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3335.0
267,4082,"KLCC, Kuala Lumpur",2480000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3335.0
268,4086,"KLCC, Kuala Lumpur",2700000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3336.0
269,4087,"KLCC, Kuala Lumpur",2856000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3336.0
270,4088,"KLCC, Kuala Lumpur",2480000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3337.0
271,4090,"Bangsar, Kuala Lumpur",2700000,4,5,3.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,3349.0
272,4095,"KLCC, Kuala Lumpur",3800000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3358.0
273,4104,"KLCC, Kuala Lumpur",2880000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3383.0
274,4114,"Mont Kiara, Kuala Lumpur",3100000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3400.0
275,4118,"Sri Hartamas, Kuala Lumpur",2550000,4,5,2.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,15.0,3400.0
276,4121,"Bangsar, Kuala Lumpur",2880000,3,4,1.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,3400.0
277,4122,"Desa ParkCity, Kuala Lumpur",2980000,3,2,2.0,3.0,2019,Kuala Lumpur,Desa ParkCity,2.0,3.0,3400.0
278,4126,"Mont Kiara, Kuala Lumpur",2750000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3401.0
279,4128,"Mont Kiara, Kuala Lumpur",2900000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3401.0
280,4130,"Mont Kiara, Kuala Lumpur",3100000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3401.0
281,4147,"KLCC, Kuala Lumpur",3095100,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3439.0
282,4148,"KLCC, Kuala Lumpur",2700000,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3439.0
283,4149,"Sri Hartamas, Kuala Lumpur",3000000,4,6,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3446.0
284,4154,"KLCC, Kuala Lumpur",2200000,3,3,1.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3453.0
285,4157,"Sri Hartamas, Kuala Lumpur",3100000,4,5,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3466.0
286,4160,"Sri Hartamas, Kuala Lumpur",3150000,4,5,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3466.0
287,4163,"Mont Kiara, Kuala Lumpur",2890000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
288,4165,"Mont Kiara, Kuala Lumpur",2890000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
289,4167,"Mont Kiara, Kuala Lumpur",2960000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
290,4168,"Mont Kiara, Kuala Lumpur",3234540,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
291,4170,"Mont Kiara, Kuala Lumpur",2956300,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
292,4172,"Mont Kiara, Kuala Lumpur",3199760,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3478.0
293,4178,"Mont Kiara, Kuala Lumpur",3200000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3497.0
294,4181,"Desa ParkCity, Kuala Lumpur",2880000,3,5,3.0,3.0,2019,Kuala Lumpur,Desa ParkCity,2.0,5.0,3500.0
295,4209,"KLCC, Kuala Lumpur",5200000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3513.0
296,4211,"Mont Kiara, Kuala Lumpur",3100000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3514.0
297,4217,"Mont Kiara, Kuala Lumpur",2700000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
298,4218,"Mont Kiara, Kuala Lumpur",2450000,4,7,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
299,4219,"Mont Kiara, Kuala Lumpur",2980000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
300,4221,"Mont Kiara, Kuala Lumpur",2750000,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
301,4222,"Mont Kiara, Kuala Lumpur",2850000,4,7,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
302,4224,"Mont Kiara, Kuala Lumpur",3000000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
303,4225,"Mont Kiara, Kuala Lumpur",2950000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3541.0
304,4244,"Bukit Tunku (Kenny Hills), Kuala Lumpur",2350000,4,6,3.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,3600.0
305,4260,"Bukit Tunku (Kenny Hills), Kuala Lumpur",2500000,4,6,2.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,3623.0
306,4264,"Bukit Tunku (Kenny Hills), Kuala Lumpur",2550000,4,6,3.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,3627.0
307,4265,"Bukit Tunku (Kenny Hills), Kuala Lumpur",3850000,4,6,3.0,3.0,2019,Kuala Lumpur,Bukit Tunku (Kenny Hills),2.0,12.0,3627.0
308,4287,"KLCC, Kuala Lumpur",10500000,3,5,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3638.0
309,4305,"Desa ParkCity, Kuala Lumpur",2990000,5,6,5.0,3.0,2019,Kuala Lumpur,Desa ParkCity,2.0,6.0,3656.0
310,4312,"Sri Hartamas, Kuala Lumpur",2900000,4,6,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3660.0
311,4324,"Mont Kiara, Kuala Lumpur",3227840,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3668.0
312,4326,"Mont Kiara, Kuala Lumpur",2934400,4,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3668.0
313,4339,"KLCC, Kuala Lumpur",3150000,4,5,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3670.0
314,4343,"City Centre, Kuala Lumpur",3000000,4,5,2.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3684.0
315,4370,"Mont Kiara, Kuala Lumpur",3450000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3720.0
316,4379,"Mont Kiara, Kuala Lumpur",3596800,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3720.0
317,4380,"Mont Kiara, Kuala Lumpur",3450000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3720.0
318,4383,"Mont Kiara, Kuala Lumpur",3534000,4,6,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3720.0
319,4393,"Mont Kiara, Kuala Lumpur",2980000,5,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3729.0
320,4397,"Taman Desa, Kuala Lumpur",2311980,5,5,5.0,3.0,2019,Kuala Lumpur,Taman Desa,2.0,12.0,3729.0
321,4409,"Mont Kiara, Kuala Lumpur",3000000,4,5,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3729.0
322,4413,"City Centre, Kuala Lumpur",3200000,3,5,2.0,3.0,2019,Kuala Lumpur,City Centre,2.0,12.0,3735.0
323,4425,"Sri Hartamas, Kuala Lumpur",2500000,4,5,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,14.0,3750.0
324,4426,"Sunway SPK, Kuala Lumpur",2250000,3,3,5.0,3.0,2019,Kuala Lumpur,Sunway SPK,2.0,3.0,3750.0
325,4427,"Ampang Hilir, Kuala Lumpur",5500000,4,6,2.0,3.0,2019,Kuala Lumpur,Ampang Hilir,2.0,12.0,3765.0
326,4431,"Mont Kiara, Kuala Lumpur",2300000,5,7,4.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3792.0
327,4436,"KLCC, Kuala Lumpur",2700000,4,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3800.0
328,4441,"Mont Kiara, Kuala Lumpur",2500000,4,5,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,7.0,3800.0
329,4446,"Mont Kiara, Kuala Lumpur",2200000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3800.0
330,4448,"KLCC, Kuala Lumpur",3800000,5,5,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3800.0
331,4449,"KLCC, Kuala Lumpur",4200000,5,5,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3800.0
332,4459,"Ampang Hilir, Kuala Lumpur",6000000,4,5,2.0,3.0,2019,Kuala Lumpur,Ampang Hilir,2.0,12.0,3823.0
333,4461,"Taman Tun Dr Ismail, Kuala Lumpur",4900000,4,6,2.0,3.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,2.0,15.0,3823.0
334,4462,"Taman Tun Dr Ismail, Kuala Lumpur",4500000,4,6,3.0,3.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,2.0,15.0,3823.0
335,4464,"Taman Tun Dr Ismail, Kuala Lumpur",4200000,4,6,3.0,3.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,2.0,15.0,3832.0
336,4465,"Ampang Hilir, Kuala Lumpur",6000000,4,5,2.0,3.0,2019,Kuala Lumpur,Ampang Hilir,2.0,12.0,3832.0
337,4469,"Taman Tun Dr Ismail, Kuala Lumpur",4300000,4,6,3.0,3.0,2019,Kuala Lumpur,Taman Tun Dr Ismail,2.0,15.0,3834.0
338,4478,"KLCC, Kuala Lumpur",3600000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
339,4480,"KLCC, Kuala Lumpur",3600000,4,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
340,4493,"KLCC, Kuala Lumpur",5280000,4,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
341,4497,"KLCC, Kuala Lumpur",4396752,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
342,4505,"KLCC, Kuala Lumpur",3800000,3,4,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
343,4506,"KLCC, Kuala Lumpur",5180000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
344,4507,"KLCC, Kuala Lumpur",3700000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
345,4515,"KLCC, Kuala Lumpur",4900000,3,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
346,4516,"KLCC, Kuala Lumpur",4250000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,15.0,3897.0
347,4519,"Mont Kiara, Kuala Lumpur",1800000,4,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3900.0
348,4526,"Ampang Hilir, Kuala Lumpur",5800000,4,5,3.0,3.0,2019,Kuala Lumpur,Ampang Hilir,2.0,12.0,3950.0
349,4533,"KLCC, Kuala Lumpur",4300000,4,5,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3973.0
350,4534,"KLCC, Kuala Lumpur",4570000,4,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3973.0
351,4535,"KLCC, Kuala Lumpur",4568000,5,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3973.0
352,4539,"KLCC, Kuala Lumpur",4570000,5,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3973.0
353,4542,"KLCC, Kuala Lumpur",4570000,4,6,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3973.0
354,4548,"Sri Hartamas, Kuala Lumpur",3200000,4,6,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3983.0
355,4549,"Sri Hartamas, Kuala Lumpur",3000000,4,5,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3983.0
356,4552,"Sri Hartamas, Kuala Lumpur",2900000,4,4,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,3983.0
357,4556,"OUG, Kuala Lumpur",1750000,7,7,5.0,3.0,2019,Kuala Lumpur,OUG,2.0,3.0,4000.0
358,4563,"Mont Kiara, Kuala Lumpur",2600000,6,7,4.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4000.0
359,4570,"Bangsar, Kuala Lumpur",7800000,3,5,3.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,4025.0
360,4583,"Bangsar, Kuala Lumpur",7800000,3,5,3.0,3.0,2019,Kuala Lumpur,Bangsar,2.0,12.0,4026.0
361,4608,"Mont Kiara, Kuala Lumpur",1750000,3,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4100.0
362,4610,"Mont Kiara, Kuala Lumpur",1810000,3,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4110.0
363,4614,"KLCC, Kuala Lumpur",2800000,4,5,1.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,4123.0
364,4615,"Mont Kiara, Kuala Lumpur",1850000,3,4,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,4125.0
365,4620,"Sri Hartamas, Kuala Lumpur",3630000,4,6,3.0,3.0,2019,Kuala Lumpur,Sri Hartamas,2.0,12.0,4146.0
366,4628,"Bukit Bintang, Kuala Lumpur",6900000,4,3,4.0,3.0,2019,Kuala Lumpur,Bukit Bintang,2.0,15.0,4157.0
367,4636,"Bukit Bintang, Kuala Lumpur",6900000,4,6,2.0,3.0,2019,Kuala Lumpur,Bukit Bintang,2.0,15.0,4227.0
368,4639,"Bukit Bintang, Kuala Lumpur",7500000,4,6,2.0,3.0,2019,Kuala Lumpur,Bukit Bintang,2.0,15.0,4227.0
369,4643,"Bukit Bintang, Kuala Lumpur",7000000,4,5,2.0,3.0,2019,Kuala Lumpur,Bukit Bintang,2.0,15.0,4227.0
370,4675,"KLCC, Kuala Lumpur",4000000,4,6,3.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,4400.0
371,4682,"KLCC, Kuala Lumpur",2800000,3,4,2.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,3039.0
372,4694,"Mont Kiara, Kuala Lumpur",2700000,5,5,3.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3000.0
373,4697,"Seputeh, Kuala Lumpur",2500000,5,5,2.0,3.0,2019,Kuala Lumpur,Seputeh,2.0,12.0,3000.0
374,4700,"KL Sentral, Kuala Lumpur",2100000,5,5,2.0,3.0,2019,Kuala Lumpur,KL Sentral,2.0,12.0,3000.0
375,4715,"Mont Kiara, Kuala Lumpur",2000000,4,4,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,3000.0
376,4750,"Dutamas, Kuala Lumpur",868000,4,4,2.0,3.0,2019,Kuala Lumpur,Dutamas,2.0,12.0,2998.0
377,4757,"KL Sentral, Kuala Lumpur",4900000,4,5,4.0,3.0,2019,Kuala Lumpur,KL Sentral,2.0,15.0,3000.0
378,4761,"Mont Kiara, Kuala Lumpur",1700000,3,4,2.0,3.0,2019,Kuala Lumpur,Mont Kiara,2.0,12.0,2970.0
379,4770,"KL Sentral, Kuala Lumpur",2250000,5,5,3.0,3.0,2019,Kuala Lumpur,KL Sentral,2.0,12.0,2961.0
380,4780,"KLCC, Kuala Lumpur",2550000,4,6,4.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,2916.0
381,4781,"KLCC, Kuala Lumpur",2300000,4,6,4.0,3.0,2019,Kuala Lumpur,KLCC,2.0,12.0,2916.0
